key,title,description,tabdefaultclassification,classification_status,tag,documentation status,steward:groupprofile,steward:user,processinglocation,index name,is_primary_key_manual,processingcapability,gdpr,is_cdc,coldefaultclassification,under retention,iac classification,intuit_classification,processing3rdparty,table_documentation,processingcategory
tax_dm.agg_pro_daily_productive_hours.interaction_skill_segment,Interaction Skill Segment,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.agg_pro_daily_logged_work_hours.src_profile_name,Source Profile Name,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.agg_pro_daily_logged_work_hours.login_username,Login Username,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.agg_pro_daily_logged_work_hours.current_manager_name,Current Manager Name,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.helper_seasonal_agent_detail.full_service,Full Service,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.agg_pro_daily_logged_work_hours.preprod_flag,Pre Prod Flag,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.agg_pro_daily_productive_hours.handled_interaction_count,Handled Interaction Count,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.agg_pro_daily_productive_hours.interaction_sla_group_name,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.agg_pro_daily_productive_hours.hold_seconds,Hold Seconds,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.helper_seasonal_agent_detail.countries_served_name,Countries Served Name,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.agg_pro_daily_productive_hours.interaction_skill_language,Interaction Skill Language,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.agg_pro_daily_logged_work_hours.dwh_creation_timestamp,Data Warehouse Creation Timestamp,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.agg_pro_daily_logged_work_hours.countries_served_name,Countries Served Name,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.agg_pro_daily_logged_work_hours.full_service_flag,Full Service Flag,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.agg_pro_daily_logged_work_hours.time_block_date,Time Block Date,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.agg_completed_orders_ranked.item_alias_rank,Item Alias Rank,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.agg_pro_daily_productive_hours.agent_connect_seconds,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.agg_pro_daily_logged_work_hours.total_hours,Total Hours,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.agg_completed_orders_ranked.tax_year,Tax Year,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.agg_pro_daily_productive_hours.load_time,Load Time,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.agg_pro_daily_productive_hours.interaction_skill_tier,Interaction Skill Tier,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.agg_pro_daily_logged_work_hours.corp_id_str,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.helper_seasonal_agent_detail.src_profile_name,Source Profile Name,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.agg_pro_daily_productive_hours.queue_seconds,Queue Seconds,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.helper_seasonal_agent_detail.login_username,Login Username,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.agg_pro_daily_productive_hours.dwh_creation_timestamp,Data Warehouse Creation Timestamp,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.agg_pro_daily_productive_hours.corp_id_str,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.helper_seasonal_agent_detail.preferred_name,Preferred Name,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.helper_seasonal_agent_detail.current_segment_name,Current Segment Name,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.agg_completed_orders_ranked.product_version,Product Version,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.agg_pro_daily_logged_work_hours.load_ts,Load Timestamp,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.agg_pro_daily_productive_hours.dwh_update_timestamp,Data Warehouse Update Timestamp,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.agg_pro_daily_productive_hours.login_username,Login Username,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.helper_seasonal_agent_detail.dwh_update_timestamp,Data Warehouse Update Timestamp,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.agg_pro_daily_productive_hours.interaction_skill_country,Interaction Skill Country,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.agg_pro_daily_productive_hours.time_block_date,Time Block Date,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.agg_pro_daily_logged_work_hours.src_segment_name,Source Segment Name,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.helper_seasonal_agent_detail.dwh_creation_timestamp,Data Warehouse Creation Timestamp,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.agg_pro_daily_productive_hours.interaction_forecast_group_name,Interaction Forecast Group Name,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.agg_pro_daily_logged_work_hours.load_time,Load Time,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.helper_seasonal_agent_detail.corp_id_str,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.agg_pro_daily_productive_hours.load_ts,Load Timestamp,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.agg_pro_daily_logged_work_hours.preferred_name,Preferred Name,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.agg_pro_daily_logged_work_hours.current_segment_name,Current Segment Name,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.agg_pro_daily_productive_hours.customer_serving_time,Customer Serving Time,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.agg_pro_daily_logged_work_hours.dwh_update_timestamp,Data Warehouse Update Timestamp,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.agg_completed_orders_ranked.product_alias_id,Product Alias Identify,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.helper_w2_ein_import.dwh_update_time,DWH Update Time,<p>Timestamp for when record was updated in the table.  Will be the same as dwh_creation_time when record is first inserted.</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_dm.helper_w2_ein_import.dwh_creation_time,DWH Creation Time,<p>Timestamp for when record was first inserted into the table.</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_dm.helper_w2_ein_import.company_name,Company Name,<p>The name of the employer for an EIN</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_dm.helper_w2_ein_import.employer_identification_nbr,EIN,<p>Unique identifier for an employer used in a W2 import for tax customers.</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,highly sensitive,N/A,N/A,N/A
tax_dm.fact_tax_w2_import_eligibility.dwh_update_time,DWH Update Time,<p>Timestamp for when record was updated in the table.  Will be the same as dwh_creation_time when record is first inserted.</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_dm.fact_tax_w2_import_eligibility.dwh_creation_time,DWH Creation Time,<p>Timestamp for when record was first inserted into the table.</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_dm.fact_tax_w2_import_eligibility.w2_import_eligibility_timestamp,W2 Import Eligibility Timestamp,<p>The timestamp of when an employer was elibigible to be imported for W2</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_dm.fact_tax_w2_import_eligibility.employer_identification_nbr,EIN,<p>Unique identifier for an employer used in W2</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,highly sensitive,N/A,N/A,N/A
tax_dm.fact_tax_w2_import_eligibility.auth_id,Customer AuthID,<p>Unique identifier for a tax customer</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,highly sensitive,N/A,N/A,N/A
tax_dm.dim_tax_year.dwh_update_time,DWH Update Time,<p>Timestamp of when the record was updated in the table. Will be the same as dwh_creation_time when the record is first inserted into the table.</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_dm.dim_tax_year.dwh_creation_time,DWH Creation Time,<p>Timestamp of when the record was inserted into the table.</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_dm.dim_tax_year.tto_year_end_date,TTO Tax Year End Date,<p>The calendar date when the tax year ends.</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_dm.dim_tax_year.tto_year_start_date,TTO Tax Year Start Date,<p>.The calendar date when the tax year begins</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_dm.dim_tax_year.tax_year_key,Tax Year Key,<p>The tax year identified by the TurboTax Online start and end dates.</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_dm.dim_tax_employer.dwh_update_time,DWH Update Time,<p>Timestamp of when the record was updated in the table. Will be the same as dwh_creation_time when the record is first inserted into the table.</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_dm.dim_tax_employer.dwh_creation_time,DWH Creation Time,<p>Timestamp of when the record was inserted into the table.</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_dm.dim_tax_employer.importable_ind,Importable Indicator,<p>Indicates if the employer can be used to import W2 forms for tax customers.</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_dm.sub_customer_segment_delta.tax_year,Tax Year,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.sub_customer_segment_delta.customer_definition_id,Customer Definition Identify,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.sub_customer_segment_delta.dwh_creation_datetime,Data Warehouse Creation Datetime,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.v_marketing_first_party_attribute.ismultifiler,Is Multifiler,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.sub_customer_segment_delta.customer_type_id,Customer Type Identify,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.sub_customer_segment_delta.dwh_update_datetime,Data Warehouse Update Datetime,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.sub_customer_segment_delta.customer_key,Customer Key,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.v_marketing_first_party_attribute.prioryearismultifiler,Prior Year Is Multifiler,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_mktg_proactive_saves_elc.got_married_ind,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_mktg_proactive_saves_elc.dwhupdatetime,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_mktg_proactive_saves_elc.homebuy_ind,Homebuyer Indicator,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_mktg_proactive_saves_elc.auth_id,Auth Id,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_financial_events.last_tire_dealer_inquiry_date,Last Tire Dealer Inquiry Date,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_financial_events.last_tba_stores_tire_dealers_inquiry_date,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_financial_events.last_home_furnishing_inquiry_date,Last Home Furnishing Inquiry Date,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_financial_events.last_automotive_dealers_used_inquiry_date,Last Automotive Dealers Used Inquiry Date,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_financial_events.last_automobile_dealer_inquiry_date,Last Automobile Dealer Inquiry Date,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_financial_events.first_personal_service_miscellaneous_inquiry_date,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_financial_events.first_auto_financing_inquiry_date,First Auto Financing Inquiry Date,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_financial_events.first_recreational_merchandise_account_opened_date,First Recreational Merchandise Account Opened Date,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_financial_events.first_fha_real_estate_mortgage_account_opened_date,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.v_dim_marketing_taxcust_profile_list.home_phone_number,Home Phone Number,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.v_dim_marketing_taxcust_profile_list.company_name,Company Name,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.v_dim_marketing_taxcust_profile_list.priority_code,Priority Code,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.v_dim_marketing_taxcust_profile_list.city_name,City Name,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.v_dim_marketing_taxcust_profile_list.login_name,Login Name,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.v_dim_marketing_taxcust_profile_list.tta_ind,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.v_dim_marketing_taxcust_profile_list.lower_email,Lower Email,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.v_dim_marketing_taxcust_profile_list.retail_ind,Retail Indicator,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.v_dim_marketing_taxcust_profile_list.us_zip_code,User Zip Code,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.v_dim_marketing_taxcust_profile_list.gpc_work_phone_opt_out_ind,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.v_dim_marketing_taxcust_profile_list.auth_id,Auth Id,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.v_dim_marketing_taxcust_profile_list.fi_source,Fi Source,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.v_dim_marketing_taxcust_profile_list.veteran_ind,Veteran Indicator,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.v_dim_marketing_taxcust_profile_list.state_code,State Code,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.v_dim_marketing_taxcust_profile_list.work_phone_number,Work Phone Number,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.v_dim_marketing_taxcust_profile_list.pseudonym_id,Pseudonym Identify,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.v_dim_marketing_taxcust_profile_list.partner_ind,Partner Indicator,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.v_dim_marketing_taxcust_profile_list.country_code,Country Code,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.v_dim_marketing_taxcust_profile_list.launch_suppression_ind,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.v_dim_marketing_taxcust_profile_list.us_zip_code_4,User Zip Code 4,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.v_dim_marketing_taxcust_profile_list.fi_offer,Fi Offer,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.v_dim_marketing_taxcust_profile_list.completed_ind,Completed Indicator,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.v_dim_marketing_taxcust_profile_list.gpc_home_phone_opt_out_ind,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.v_dim_marketing_taxcust_profile_list.intu_item_cd,Intu Item Cod,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.dim_customer_type.customer_type_id,Customer Type Identify,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.v_dim_marketing_taxcust_profile_list.prod_edtn_short_nam,Product Edition Short Name,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.dim_customer_type.dwh_update_datetime,Data Warehouse Update Datetime,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.v_dim_marketing_taxcust_profile_list.item_ver_cd,Item Verify Cod,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.v_dim_marketing_taxcust_profile_list.cust_last_name,Custom Last Name,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.dim_customer_type.ingest_date,Ingest Date,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.v_dim_marketing_taxcust_profile_list.seg_group,Segment Group,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.v_dim_marketing_taxcust_profile_list.tran_dt,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.v_dim_marketing_taxcust_profile_list.mark_cust_iden,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.dim_customer_type.customer_type_rank,Customer Type Rank,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.dim_customer_type.customer_type_rollup_rank,Customer Type Rollup Rank,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.dim_customer_type.dwh_creation_datetime,Data Warehouse Creation Datetime,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.v_dim_marketing_taxcust_profile_list.orgz_mark_cust_iden,Organize Market Custom Identify,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.dim_customer_type.customer_type_rollup,Customer Type Rollup,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.v_dim_marketing_taxcust_profile_list.list_number,List Number,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.dim_customer_type.customer_type,Customer Type,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.v_dim_marketing_taxcust_profile_list.unsub_token_gpc,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.v_dim_marketing_taxcust_profile_list.item_dsc,Item Disc,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.v_dim_marketing_taxcust_profile_list.customer_key,Customer Key,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.v_dim_marketing_taxcust_profile_list.prior_sku,Prior Sku,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.v_dim_marketing_taxcust_profile_list.fi_marketing_priority_code,Fi Marketing Priority Code,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.v_dim_marketing_taxcust_profile_list.tenure,Tenure,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.dim_customer_definition.dwh_creation_datetime,Data Warehouse Creation Datetime,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.v_dim_marketing_taxcust_profile_list.addr_line_1,Address Line 1,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.v_dim_marketing_taxcust_profile_list.basic_seg_type,Basic Segment Type,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.dim_customer_definition.ingest_date,Ingest Date,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.dim_customer_definition.dwh_update_datetime,Data Warehouse Update Datetime,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.dim_customer_definition.customer_definition,Customer Definition,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.v_dim_marketing_taxcust_profile_list.cust_first_name,Custom First Name,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.sub_taxorder_fed_first.dwh_creation_datetime,Data Warehouse Creation Datetime,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.sub_taxorder_fed_first.dwh_update_datetime,Data Warehouse Update Datetime,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.dim_efile_status_code.dwh_creation_datetime,Data Warehouse Creation Datetime,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.dim_priority_code.dwh_creation_datetime,Data Warehouse Creation Datetime,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.dim_filing_type.dwh_update_datetime,Data Warehouse Update Datetime,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.dim_efile_reject_code.dwh_update_datetime,Data Warehouse Update Datetime,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.dim_product_alias.dwh_update_datetime,Data Warehouse Update Datetime,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.dim_taxfiler.dwh_update_datetime,Data Warehouse Update Datetime,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.dim_product_alias.dwh_creation_datetime,Data Warehouse Creation Datetime,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.dim_product.dwh_update_datetime,Data Warehouse Update Datetime,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.dim_customer.dwh_update_datetime,Data Warehouse Update Datetime,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.dim_taxfiler.dwh_creation_datetime,Data Warehouse Creation Datetime,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.dim_priority_code.dwh_update_datetime,Data Warehouse Update Datetime,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_tax_w2_import_eligibility.employer_name,Employer Name,<p>Name of the employer used in W2</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
